Date,User,ABSA_Tweets
2022-12-30 06:33:15+00:00,RuleNisi,@fntse @AbsaSouthAfrica 🤣🤣🤣🤣9k ..mahn!!I stay the fuck away from overdraft facilities..at one point it was at 35k ..and they wanted to increase that shit ..that was my limit I had requested 🤣🤣🤣
2022-12-30 06:32:52+00:00,KabeloSekaleli,@Devandy10 @PUMASouthAfrica @AbsaSouthAfrica @Durban10k Joburg race is on my wishlist 🏃🏽‍♂️
2022-12-30 06:25:48+00:00,Devandy10,@Ofentse06642146 @PUMASouthAfrica @AbsaSouthAfrica @Durban10k Thank you Fentse 🙌🏽🙌🏽❤️
2022-12-30 06:25:19+00:00,AbsaSouthAfrica,"@TshegoCliff08 Good morning. We are very sorry to hear about this. Please let us know where and how you applied, and we'll follow up on this matter. Kindly DM your ID number, email address, and cellphone number."
2022-12-30 06:25:14+00:00,Ofentse06642146,@Devandy10 @PUMASouthAfrica @AbsaSouthAfrica @Durban10k Awesomely delivered Lebo 💐🏃‍♀️🌹👍🏾🇿🇦
2022-12-30 06:24:25+00:00,G_sTaRtjie,@AbsaSouthAfrica It still has not cleared and it definitely went off the absa account.
2022-12-30 06:22:06+00:00,Devandy10,"To the week that was 🙌🏽✊🏾🙏🏽🏃🏽‍♀️🚴🏽‍♀️Ready for the weekend,to reading “New Year,New Me,New Goals blah blah” scams 🤦🏽‍♀️🤣

Happy Friday Fam ❤️

My gear @PUMASouthAfrica @AbsaSouthAfrica @Durban10k can’t wait to return and paint all 4 cities ❤️

#IPantedMyRun
#Dynamite 👸🏽🥰 https://t.co/12j0ORrtjz"
2022-12-30 05:59:51+00:00,Tshegokey,"@AbsaSouthAfrica We have submitted all documentation in regards to two estate late matters, and we’ve been informed for the past two months that the matter is still at FICA Department for verification. This has caused issues with clients."
2022-12-30 05:56:38+00:00,AbsaSouthAfrica,"@Madime_G Please send us a DM with your email address, ID, account and cellphone number.  https://t.co/Y91Sa2GD66"
2022-12-30 05:54:54+00:00,AbsaSouthAfrica,@Mamtumi Hello there. How can help you? https://t.co/Y91Sa2GD66
2022-12-30 05:47:38+00:00,AbsaSouthAfrica,@vuyani_mluleki Hi there. We apologise for the inconvenience with the app. What error message do you receive?
2022-12-30 04:42:22+00:00,AbsaSouthAfrica,"@G_sTaRtjie Hi there. If the payment was processed as a normal payment (and not as an immediate payment), it will take 2 - 3 working days to clear. This excludes weekends and public holidays. Payment should be available today."
2022-12-30 04:37:33+00:00,AbsaSouthAfrica,"@miss_wanir Hi there. Could you please confirm the reference number of the posting; the number starts with an ""R-"" followed by 8 digits."
2022-12-30 03:21:24+00:00,mauayako,@AbsaKenya @Absa @AbsaSouthAfrica Your tree should be the colour of your logo red baubles. What your Christmas Tree reflects is a wonky unstable no go bank .
2022-12-30 02:59:48+00:00,AbsaKenya,@mauayako @Absa @AbsaSouthAfrica Your feedback has been noted ^CY
2022-12-30 02:57:17+00:00,mauayako,@AbsaKenya @Absa @AbsaSouthAfrica Do a research on Christmas Trees 🌲.  I'm sure you can learn a lot from SA . Your decorator is making $$$ go to yaya or junction hv a look at their decor and trees . Don't be jua kali
2022-12-30 02:54:06+00:00,AbsaKenya,"@mauayako @Absa @AbsaSouthAfrica Hello, Your feedback is well noted ^CY"
2022-12-29 23:52:19+00:00,savage_navy,@debutante_PJ @AbsaSouthAfrica Sorry about that dear. Happens everywhere especially the attendance shit
2022-12-29 23:44:25+00:00,RealJMaru,"@One_Kagiso @EugeneMt @Hau @FNBSA @AbsaSouthAfrica If you want to go broke, you can join absa.."
2022-12-29 21:33:21+00:00,zikhonantsetho,@AbsaSouthAfrica @AbsaSouthAfrica how do I cancel it because from my side it shows the money is out but as you can from the receipt I did not get it.
2022-12-29 21:31:55+00:00,zikhonantsetho,@AbsaSouthAfrica @AbsaSouthAfrica Iam still struggling till this day.
2022-12-29 21:31:18+00:00,zikhonantsetho,"@AbsaSouthAfrica @AbsaSouthAfrica I did the cash send for my self and i did not get the money,even on the redeemed cash send on the app there’s nothing."
2022-12-29 21:14:13+00:00,ZikalalaFaith,"@Madam_PB @FNBSA, @AbsaSouthAfrica, @CapitecBankSA, @StandardBankZA, @Nedbank currently at Old Mutual doing a learnership for a PFA (Personal Financial Advisor) would love to join the group."
2022-12-29 21:12:31+00:00,PaulusNAntonio2,"@AbsaSouthAfrica leaves much to be desired and speaks volumes of their"" pathetic"" service delivery to the general public out their."
2022-12-29 21:07:56+00:00,PaulusNAntonio2,@AbsaSouthAfrica phone the client. Let the client identify him or herself. Ensure him or her about the risks involved. Provide him or her with a temporary password and the rest is on him or her but to be so ineffective (non productive) they we they did or are doing
2022-12-29 21:00:29+00:00,PaulusNAntonio2,"@AbsaSouthAfrica they don't want to think and are always looking for the easy way out of a given situation. What are they doing behind the desk or customer services? If they do not know what they are doing. It's supposed to be a very simple exercise.
#"
2022-12-29 20:55:56+00:00,PaulusNAntonio2,@AbsaSouthAfrica she has no access at all. While they on the other side are as a matter of fact have all her info on record and her current mobile number.
2022-12-29 20:53:41+00:00,PaulusNAntonio2,@AbsaSouthAfrica by sending them numerous emails. Those stupid and meaningless automated emails with no follow-up from a human being (consultant) as promised. The accompanying app is however of no use because if you have forgotten your passcode your f.....cked. She forgot her
2022-12-29 20:47:28+00:00,PaulusNAntonio2,@AbsaSouthAfrica the problem is that my wife an Absa bank customer for the past 22 long years being I'll treated by her bank simply because she's temporarily living abroad and doesn't have any access to her account after having noticed the bank. She duly identified herself.
2022-12-29 20:45:18+00:00,BafanaBenzo,What ever you do! Don’t create a “Will” with @Absa @AbsaSouthAfrica . They are a disaster 🤞🏽.
2022-12-29 20:40:10+00:00,PaulusNAntonio2,@AbsaSouthAfrica thanks to the guiding light amongst all the fools in Absa Bank's employment for the response I am just hoping that the staff dealing with this know what they're doing. I did send RVU@absa.co.za an email.
2022-12-29 20:28:45+00:00,DavisOjuawo,@EugeneMt @AbsaSouthAfrica gave me house bonds and car finance am not banking with them @FNBSA most useless bank ever see .
2022-12-29 20:21:30+00:00,ZithaSindile,@Madam_PB @AbsaSouthAfrica
2022-12-29 20:01:48+00:00,KeketsoSixteen,@Madam_PB @AbsaSouthAfrica
2022-12-29 19:50:34+00:00,BrandonKaule,"@EugeneMt I have just left @Vodacom,  my next target is @AbsaSouthAfrica."
2022-12-29 18:47:58+00:00,SthembisoDladl6,@AbsaSouthAfrica Thank You
2022-12-29 18:19:30+00:00,reereem_,@SlayingGoliath @AbsaSouthAfrica Eaa
2022-12-29 17:59:08+00:00,u_mbhense,@Madam_PB @AbsaSouthAfrica
2022-12-29 17:33:41+00:00,TshegoCliff08,@AbsaSouthAfrica since 25 November waiting for my card  🚮🚮🚮🚮🚮🚮🚮🚮🚮
2022-12-29 17:28:07+00:00,MandelaDRIVER,"@PicknPay @eThekwiniM @AbsaSouthAfrica @Shoprite_SA @FNBSA @Eskom_SA @WitnessKZN @Newzroom405 Sorted out .

Tnx"
2022-12-29 17:16:57+00:00,fntse,"Dear @AbsaSouthAfrica I’m neither your client nor interested. 

Why do I keep getting an sms claiming I took an overdraft???🤔

I get these sms every day since last week!! https://t.co/mI1ghFQD8V"
2022-12-29 17:12:16+00:00,PicknPay,"@Queqiniso @Madam_PB @WOOLWORTHS_SA @Clicks_SA @MTNza @Vodacom @StandardBankZA @AbsaSouthAfrica @CURRO_SCHOOLS @Huawei @GiftoftheGivers Hi, thank you for reaching out to us. We do apologize for the delayed response to your message.  Kindly note that you would be required to contact anyone of the below person's regarding any donations or sponsors in your region:  

-KZN: satnaidoo@pnp.co.za   

-Northern: kjord..."
2022-12-29 16:57:15+00:00,AbsaSouthAfrica,"@Tshegokey Hello, Tshegofatso. Thank you for reaching out to us. Please accept our sincere apology for the inconvenience caused. Please give us more clarity regarding the challenges you are experiencing."
2022-12-29 16:40:50+00:00,AbsaSouthAfrica,@MercedesNkoane Good day. Trust you are well. You will need to visit the branch to request a copy of your deposit slip.
2022-12-29 15:49:46+00:00,electrosteven,@AbsaSouthAfrica has scammed me...had a cheque account that was behind and was told if I made a payment arrangement the balance wouldn't increase. But the following month it.  DM me you crooks
2022-12-29 15:45:30+00:00,Tshegokey,Receiving assistance from @AbsaSouthAfrica in regards to an estate late account is such a bad experience
2022-12-29 15:21:44+00:00,AbsaSouthAfrica,@unathi_thixo7 Good day.  We are very sorry to hear about the level of service received. Please let us know if our team managed to assist you.
2022-12-29 15:13:43+00:00,Uplifti3,@AbsaSouthAfrica Was the winners for this competition chosen already...or can I still wait and pray for a dm?
2022-12-29 14:59:15+00:00,donny_dre17,"@AbsaSouthAfrica I was sent money into my account,Instant Transfer earlier today ,but it still hasn't reflected, It shows it was already paid out on the Senders side"
2022-12-29 14:52:33+00:00,andile_69,@AbsaSouthAfrica It was resolved after 3hrs
2022-12-29 14:35:33+00:00,AbsaSouthAfrica,"@_Malungani Hi there, our sincere apologies for the long wait in the branch. We will be sure to share your feedback with the Branch Manager for future improvements. Please let us know if your enquiry is yet to be addressed so we can assist you."
2022-12-29 14:14:06+00:00,debutante_PJ,I cant believe I stood 3 hours in line at @AbsaSouthAfrica mokopane just to be sent back that I dont have my I'd with me. Ita not like they gon scan it or something. I also have my banking app if they need csv or the card number. Rude attendants also
2022-12-29 13:56:15+00:00,AbsaSouthAfrica,@Madime_G Hi there. Thanks for reaching out to us. Which branch did you visit? https://t.co/Y91Sa2GD66
2022-12-29 13:50:17+00:00,MoonlightMars1,I need a to open a joint account with my girlfriend. How do I do it? @CapitecBankSA @Nedbank @FNBSA @AbsaSouthAfrica
2022-12-29 13:43:32+00:00,AbsaSouthAfrica,@FifteenThirty_ Please contact Absa Home loans at 0860 111 007 for further assistance.  https://t.co/Y91Sa2GD66
2022-12-29 13:42:21+00:00,PicknPay,"@MandelaDRIVER @eThekwiniM @AbsaSouthAfrica @Shoprite_SA @FNBSA @Eskom_SA @WitnessKZN @Newzroom405 Hi, thank you for reaching out to us. We are sorry to hear about the unfortunate experience you've had. Please inbox us your full name and surname as stated on the account, contact number, email address, the name of the store and Smart Shopper card number, we will address this..."
2022-12-29 13:40:56+00:00,AbsaSouthAfrica,"@tnmcmedical Good day, Andre. This is unacceptable, and we would like to assist. Please DM your ID number, email address, and cellphone number. We will escalate this matter to our team for help."
2022-12-29 13:36:22+00:00,whitestoneon54,Think we’ll take it to the Banking Ombud now… it’s not acceptable that @AbsaSouthAfrica withheld meagre R7k like this by your appointed attorneys in Durban. Is it not enough that you have deal with a death of a loved one…then @AbsaSouthAfrica withhold funds like this😡😡😡❤️
2022-12-29 13:29:46+00:00,AbsaSouthAfrica,"@BadServicewp Hi there, kindly DM us with the client's ID number and contact details in order for us to urgently follow up on the matter."
2022-12-29 13:23:51+00:00,AbsaSouthAfrica,"@TyronneSacks Hi there, we are sorry for the inconvenience and frustrations caused. Kindly DM us your ID number and email address."
2022-12-29 13:22:15+00:00,AbsaSouthAfrica,"@whitestoneon54 Hi there, please accept our sincere apologies for the delay. Kindly DM us the account number, email address, and contact details."
2022-12-29 13:20:45+00:00,AbsaSouthAfrica,"@JayteeSass Hi there, please accept our sincere apologies for the inconvenience and frustrations caused. We have escalated the matter to our team to remove your details from our marketing list."
2022-12-29 13:15:41+00:00,AbsaSouthAfrica,"@PaulusNAntonio2 Hi Paulus, we are sorry to hear about your wife's challenges with the App. Kindly ask her to email RVN4U@absa.co.za for assistance with the troubleshooting."
2022-12-29 13:15:10+00:00,whitestoneon54,@AbsaSouthAfrica …you prevent closure of estates by delaying pay out… been 16 months of delays no @absasouthafrica… why?
2022-12-29 13:08:24+00:00,AbsaSouthAfrica,"@pappi_woof In addition, on the following link, you could obtain some financing information: https://t.co/X5qlmnmek2 2/2"
2022-12-29 13:08:17+00:00,AbsaSouthAfrica,@pappi_woof Hi there. Have a look at our website on the links below where you can get advice on how to draft a business plan and how to register a new business: https://t.co/I1io302LIe 1/2
2022-12-29 13:07:55+00:00,debutante_PJ,"Hi @AbsaSouthAfrica, am I entitled to use your loo, since the queue inside here is so long?"
2022-12-29 12:42:52+00:00,Lamees_Africa,"@AbsaSouthAfrica Yes, but living in a rural area of Zebediela"
2022-12-29 12:34:20+00:00,PaulusNAntonio2,@AbsaSouthAfrica she tried to connect online but the app doesn't work at all. She is not using that phone any longer and can't remember the passcode so what do we do?
2022-12-29 12:33:53+00:00,the_bby__,"@WOOLWORTHS_SA @AbsaSouthAfrica Done , please check DM . Thanks"
2022-12-29 12:32:44+00:00,PaulusNAntonio2,@AbsaSouthAfrica stop spreading your useless app around. We tried that and it isn't working at all my wife tried to access her account from abroad with little success. The app isn't working at all try something else.
2022-12-29 12:30:30+00:00,_Malungani,@AbsaSouthAfrica Malamulele branch service very poor been sitting here for about 2-3 hrs now just to fix their  banking app every inside here is fed up.
2022-12-29 12:25:19+00:00,AbsaSouthAfrica,@FifteenThirty_ Hi there. Are you looking for an Absa Home Loan? https://t.co/Y91Sa2GD66
2022-12-29 12:21:08+00:00,Soweto_boi,@EugeneMt @FNB declined my credit card application and @AbsaSouthAfrica came to the rescue. Maybe it's time I also switch to @Nedbank 🤔💭
2022-12-29 11:40:19+00:00,Yfm,"Sandisiwe is the mom who remade her world through the  @AbsaSouthAfrica upskill initiative.

Listen to #HereForTheReady stories, stories about people who are ready to remake their world.

Hear the full story in 3 languages on the Y app.
That's Africanacity! https://t.co/Xd9HwYbXHB"
2022-12-29 11:20:23+00:00,WOOLWORTHS_SA,@the_bby__ @AbsaSouthAfrica Please let us know what had transpired and kindly include your email address and mobile number?
2022-12-29 11:15:20+00:00,Michell09029833,Made a booking online with @AbsaSouthAfrica for @HomeAffairsSA just to arrive and the bank is closed. Been sitting now for 2 hrs at @Discovery_SA but still no help   @AbsaSouthAfrica and @HomeAffairsSA absolutely no respect for time
2022-12-29 11:02:46+00:00,AbsaSouthAfrica,"@ShanMoff Hi Shan, we are sorry for the inconvenience this may have caused. We will share the matter with our Digital team to look into this."
2022-12-29 10:40:35+00:00,neo_kagiso,@vongani2 @AbsaSouthAfrica @FNBSA @Nedbank @CapitecBankSA Exactly my concern...
2022-12-29 10:39:16+00:00,AbsaSouthAfrica,"@kalo_sees 5. Access the app using mobile data and not Wi-Fi. 6. If none of the above help, uninstall the app and re-install it again. 4/4"
2022-12-29 10:39:05+00:00,AbsaSouthAfrica,@kalo_sees 3. Turn on your phone’s Airplane mode and leave it on for 1 minute before switching it off again. 4. Switch your phone off and then on again. 3/4
