Date,User,FNB_Tweets
2022-12-31 07:51:23+00:00,Fara_Fuzzy,@FNBSA Hey FNB Happy New Year in advance. Is this campaign the same as the tap to pay. Has the winner 🏆 for this one been announced.
2022-12-31 07:50:09+00:00,adorable_chezz,@FNBSA #LoveFNB  Dstv #FNBCashFreeDummer
2022-12-31 07:47:42+00:00,morathegi,"@FNBSA None of your call center numbers are being answered including the 24hours available fraud line &amp; I never realized how useless your app is in reporting fraud, until today. I am livid &amp; feeling helpless I am changing banks immediately FUCK FNB BANK"
2022-12-31 07:45:20+00:00,KgothiBoyza,"@FNBSA Electricity #FNBCashFreeSummer

#LoveFNB"
2022-12-31 07:42:35+00:00,lorainneP,@FNBSA Thought of every possible way to help make things easier! Safer everyday. #FNBCashFreeSummer #LoveFNB
2022-12-31 07:39:57+00:00,lorainneP,@FNBSA #LoveFNB
2022-12-31 07:39:02+00:00,Hlangan50711990,@FNBSA Ok how is it done
2022-12-31 07:35:20+00:00,TsvangiraiMuga2,"@KENNYROLOR Indians are the worst and Grand Masters of Racism in South Africa. Especially in the banking and insurance corporates. @LibertyGroupSA , @FNBSA"
2022-12-31 07:31:05+00:00,morathegi,"@FNBSA  I have been trying to contact your fraud department since 1am to no avail, to report fraudulent transactions happening on my account.I need this sorted immediately, you pride yourself in the fraud department being available 24hours. Damn liars I want my money back"
2022-12-31 07:31:05+00:00,jolpoppy34,"@FNBSA My Dstv and Electricity bills
#FNBCashFreeSummer"
2022-12-31 07:24:18+00:00,BeHappy55540386,@Madam_PB @FNBSA
2022-12-31 07:21:47+00:00,Khutso11708168,@Madam_PB @BMW_SA @FNBSA @Glencore @ExxaroResources  @Nedbank
2022-12-31 07:19:45+00:00,Beautiful_kedie,@FNBSA is now testing me😑
2022-12-31 07:18:53+00:00,Georgekhoza007,"@FNBSA Easy to use. Reliable and long-lasting performance. Changeable battery that lasts between 6 and 7 hours; so i can still accept card payements during power outages. Supports Cashback and eWallet transactions

💞💛🧡❤🤍🤎💜💙💚
#FNBCashFreeSummer 
#LoveFNB"
2022-12-31 07:15:29+00:00,Georgekhoza007,"@FNBSA Dstv, Municipality bills and Electricity 

#FNBCashFreeSummer  ​
#LoveFNB"
2022-12-31 07:14:00+00:00,VixenPru,@FNBSA I am paying my Medical Aid and Electricity bill. Its easy and convenient paying through the App. No stress #FNBCashFreeSummer @FNBSA #LoveFNB
2022-12-31 07:13:10+00:00,Preciou39931925,"@FNBSA It assist me to pay Municipality bill
#FNBCashFreeSummer
#LoveFNB"
2022-12-31 07:12:06+00:00,_MOTheka,@FNBSA Morning I'm trying to use a ussd codes *120*277# but it keeps on saying I have no funds available to support this transaction while I have enough airtime. Please assist
2022-12-31 07:08:26+00:00,Sublime118,"December Scams 101
How to see if it’s legit or a scam
1. Check the number 
2. Don’t click on links
3. Logic (why would they want me to update my account at night via a link when I have the app?)
#smalldickenergy #Ronaldo #CristianoRonaldo #RipLegend #BurnaBoy 
#Fnb @FNBSA https://t.co/dCsHVSMPvj"
2022-12-31 07:00:23+00:00,STHE0012,@Madam_PB @FNBSA @UPTuks
2022-12-31 06:59:53+00:00,TshilidziTuwan1,@teboho_eff @FNBSA @obssa_ You can't even reverse the wrongful sent ewallet
2022-12-31 06:58:37+00:00,MTsetla,"@FNBSA Electricity
#FNBCashFreeSummer
#LoveFNB"
2022-12-31 06:58:20+00:00,KG_The1,"@Madam_PB Wanted to say @Eskom_SA but due to lack of power, I'll opt for the bank of the changables @FNBSA @Rb__sa 🐐"
2022-12-31 06:55:12+00:00,sihle003,"Hai I give up on having a @FNBSA card, it's the 3rd one this year that's been swallowed by an ATM kodwa I must pay R125 for a replacement. I'll use the app from now on"
2022-12-31 06:53:48+00:00,CphaSpain,"@FNBSA #FNBCashFreeSummer 
#LoveFNB 
@FNBSA  municipal rates"
2022-12-31 06:52:49+00:00,Khomomlati,"@FNBSA Electricity #FNBCashFreeSummer

#LoveFNB"
2022-12-31 06:52:08+00:00,Littleroc02,"@FNBSA #FNBCashFreeSummer #LoveFNB Dstv, Retail"
2022-12-31 06:52:02+00:00,ThemsonChochi,@FNBSA Phone bills and electricity #FNBCashFreeSummer #LoveFNB @FNBSA
2022-12-31 06:51:22+00:00,ThabileSMhlungu,@FNBSA #FNBCashFreeSummer No transaction fees.... It's easy and quick🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳🥳🤩😍🎉💃💃
2022-12-31 06:50:50+00:00,HerQueenGirl,@FNBSA Prepaid electricity and water 💦 #FNBCashFreeSummer #LoveFNB @FNBSA
2022-12-31 06:50:45+00:00,FellowAfrikan,"@FNBSA Electricity
#FNBCashFreeSummer"
2022-12-31 06:50:38+00:00,LetscreatC,"@FNBSA Electricity
#FNBCashFreeSummer"
2022-12-31 06:50:31+00:00,phumudzoMjita,"@FNBSA Electricity
#FNBCashFreeSummer"
2022-12-31 06:50:24+00:00,ThatBlackDoll,"@FNBSA Electricity
#FNBCashFreeSummer"
2022-12-31 06:50:18+00:00,Culfalor,"@FNBSA Electricity
#FNBCashFreeSummer"
2022-12-31 06:50:14+00:00,SeashanaS,"@FNBSA Electricity
#FNBCashFreeSummer"
2022-12-31 06:50:04+00:00,kgalengwato,"@FNBSA Electricity
#FNBCashFreeSummer"
2022-12-31 06:46:07+00:00,JimmyJanuary15,Awaiting feedback from @FNBSA as there secure chat service continues to be out of commission. Maybe they packed up already for new year celebration.
2022-12-31 06:45:43+00:00,Sefako_Boipelo,"@FNBSA #FNBCashFreeSummer
My electricity bill and water bills #LoveFNB"
2022-12-31 06:43:06+00:00,JosephKgatle100,@FNBSA #LoveFNB
2022-12-31 06:40:48+00:00,BlackSon94,@FNBSA #FNBCashFreeSummer I pay my rent bills via the FNB app #LoveFNB
2022-12-31 06:30:26+00:00,FreelianceM,"@FNBSA I pay my water bill and my loan easy with the App 
#FNBCashFreeSummer #LoveFNB"
2022-12-31 06:27:23+00:00,igwazangubo,@FNBSA #LoveFNB FNB App assisted me to Pay my municipal bill during festive holiday since some offices were closed to avoid arrears I decided to use my FNB App to settle that bill ❤️ #FNBCashFreeSummer
2022-12-31 06:27:03+00:00,JayMabrrr,"@FNBSA Very convenient and easy of the App
#FNBCashFreeSummer 
#LoveFNB"
2022-12-31 06:24:41+00:00,Brent05771753,"@FNBSA Electricity, Store Card
#FNBCashFreeSummer ​
#LoveFNB"
2022-12-31 06:21:56+00:00,DNokwazi,@FNBSA great service from Phindile at Cradlestone Mall
2022-12-31 06:19:57+00:00,nokuthuladm,"At this point, @FNBSA needs to be reported to the ombudsman because your failure to stop this scam means that you are enablers and or part of the scam it self"
2022-12-31 06:19:29+00:00,JayMabrrr,"@FNBSA Speedpoint it's safe and convenient
#FNBCashFreeSummer 
#LoveFNB"
2022-12-31 06:18:41+00:00,bassieMatrose1,@FNBSA #FNBCashFreeSummer
2022-12-31 06:15:46+00:00,nokuthuladm,@FNBSA what is so difficult about stopping tollgate card scams from continuing on clients accounts . My mother reported an issue with her card a week ago however to date the tollgate fraudulent transactions still occur.
2022-12-31 06:13:48+00:00,Lingode_M,@FNBSA Most of the time I use My FNB App to pay for my DSTV and Store accounts. Making it easy doing it from comfort if my home instead of standing lines in the shops. #LoveFNB #FNBCashFreeSummer
2022-12-31 06:11:07+00:00,mfundo_st,@FNBSA I pay my DSTV bills and clothing store account #LoveFNB  #FNBCashFreeSummer
2022-12-31 06:09:04+00:00,tasquane,"@FNBSA Gym, policies, insurance, retail accounts, WiFi #FNBCashFreeSummer #LoveFNB"
2022-12-31 06:08:45+00:00,Buccwe_Mvuleni,@947 @FNBSA #FNBCashFreeSummer @FNBSA the geo payment and pay to cell has been my go to payments on the app. It has made life so easy
2022-12-31 06:07:51+00:00,MamaboloMaphefo,@FNBSA #LoveFNB
2022-12-31 06:07:49+00:00,MansoofSafi,"@FNBSA I pay for my dstv , woolworths account . Love the convenience and fluidity of the app #FNBCashFreeSummer"
2022-12-31 06:04:45+00:00,PicknPay,@UnexpectedPippa @Rami8479 @SizweDhlomo @FNBSA Hi. Thanks for contacting us. We've received your message and will have someone attend to your enquiry soonest. Thanks for choosing PnP.
2022-12-31 06:03:52+00:00,PicknPay,"@Mic_Powet_J @FNBSA @Shoprite_SA Hi, We have not heard back from you regarding the complaint/query addressed to us. Could you kindly provide us with the requested information so that we are able to proceed with your request?"
2022-12-31 06:00:01+00:00,FNBSA,"There’s no excuse to miss your bills this festive 💁‍♀️ The FNB App allows you to pay your bills straight from your 📱 from traffic fines to municipal bills. ​

Reply using #FNBCashFreeSummer to tell us what bills you’re paying via the FNB App. ​

#LoveFNB https://t.co/qjRVQnrW7v"
2022-12-31 05:48:55+00:00,BlackSon94,@FNBSA #LoveFNB
2022-12-31 05:45:21+00:00,BlackSon94,@FNBSA #LoveFNB
2022-12-31 05:36:09+00:00,bareebe,@EugeneMt @FNBSA is the most stingy bank to it's clients
2022-12-31 05:17:38+00:00,Zee_Pear,@PhilMphela @FNBSA I asked this 2 weeks they never responded to me @FNBSA😒😒😒
2022-12-31 05:14:47+00:00,Preetha61340354,"@FNBSA - I switched to FNB car insurance a few months back, however, as weary as I am of insurance companies, you guys exceeded my expectations. Thank you!"
2022-12-31 05:13:51+00:00,Dimakat69078684,@FNBSA #LoveFNB
2022-12-31 04:55:06+00:00,teboho_eff,@FNBSA please stop this nonsense @obssa_ ?
2022-12-31 04:49:07+00:00,nolux94,@FNBSA #LoveFNB
2022-12-31 04:43:31+00:00,NeemaTasneema,"@FNBSA It's safe and easy 
#LoveFNB"
2022-12-31 04:19:33+00:00,Dr_Shiyaklenga,@Majocci @FNBSA @fnb That's what they told you?
2022-12-31 04:18:35+00:00,LloydMlondi,@FNBSA Can you please help me reverse a payment that was made to a wrong account number 6282990**** yesterday instead of mine.
2022-12-31 04:18:10+00:00,Nam_2206,"Me to @FNBSA: don’t process any changes on my card until I’m back in SA in January 
FNB: processes changes while I’m in Malaysia 🤦🏾‍♀️"
2022-12-31 04:03:46+00:00,CChibaduki,@Ngqombo_EC @EugeneMt @FNBSA @StandardBankZA Standard Bank have been amazing to me too especially during Covid. No threats but listened and give a lot of support.
2022-12-31 03:50:11+00:00,XMhangwane,@Heart1049FM Tap to pay is so much safe. One day I went to a petrol station without my card. Life saver @Heart1049FM @FNBSA
2022-12-31 02:54:58+00:00,Mbulelo26396557,@MalcolmManqoba @A_Dot85 @Rb__sa @EugeneMt @FNBSA This is my story. I’m done with them.
2022-12-31 02:13:12+00:00,Phaks_MT,"@LungaMrhetjha I hate that about @FNBSA, I want to reverse my money and they wouldn't allow me, on top of that I would be charged R45. That's insane"
2022-12-31 01:50:49+00:00,PalySibidla,@LungaMrhetjha @FNBSA you must do better guys every day yo clients are complaining about you no mane stop being greedy
2022-12-31 01:26:45+00:00,Jhb_ward126_eff,"@EugeneMt @FNBSA is not a good bank, been banking with them since I left school and they have declined me for every application I ever made, I think it’s time I jumped ship"
2022-12-31 01:11:04+00:00,lemresy,@947 @FNBSA FRIDAY NIGHT BLOXXING
2022-12-31 01:01:54+00:00,Nkuli_ey,"@LebohangBokako @FNBSA 😄

#LoveFNB"
2022-12-31 00:59:46+00:00,modibabes2,@PhilMphela @FNBSA Qqqqaqqàààæ
2022-12-31 00:16:58+00:00,Ntombi23958622,"@PhilMphela @FNBSA ,"
2022-12-30 22:18:49+00:00,seni_lavu,@FNBSA nceda https://t.co/6AVhgs5u1m
2022-12-30 21:27:49+00:00,Abantabanobuntu,@PhilMphela @FNBSA You can. It's actually quite easy.
2022-12-30 21:17:45+00:00,The_Voom,@FNBSA It will make my life easier please pick me #FNBCashFreeSummer #LoveFNB
2022-12-30 21:16:03+00:00,Nelisiwekhoza8,@FNBSA It will make my life easier because its not safe to carry a lot of cash around and i hate going to the bank twice a week. #FNBCashFreeSummer #LoveFNB
2022-12-30 21:11:54+00:00,Sweedish96,@FNBSA It will make my customers very happy because they always asking for it . #FNBCashFreeSummer #LoveFNB
2022-12-30 21:07:43+00:00,fazbucks,@Heart1049FM eWallet! No mess no fuss!!!! Too easy too use! Love it! #FNBCashFreeSummer @Heart1049FM  @FNBSA
2022-12-30 21:04:16+00:00,ThandazaGal,"@FNBSA As a salon owner a speed machine will help me a lot because my workplace is far from the ATMs , my clients always struggle to find a place to withdraw money.   #FNBCashFreeSummer  #BankingMadeEasy #instantcashout @FNBSA"
2022-12-30 21:01:05+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 21:00:53+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 21:00:42+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 21:00:29+00:00,AbedaAlbertyn2,@gagasifm @FNBSA #LoveFNB
2022-12-30 21:00:18+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 21:00:09+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 20:59:49+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 20:59:39+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 20:59:30+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 20:59:18+00:00,AbedaAlbertyn2,@FNBSA #LoveFNB
2022-12-30 20:45:59+00:00,D_Mthembeni,@FNBSA #LoveFNB https://t.co/XShusN3qk9
2022-12-30 20:36:23+00:00,Unc_Solenoid,"@_theGodfather7 @Absa @FNBSA @CapitecBankSA How it should be, too many folks owe me money."
2022-12-30 20:30:51+00:00,MokgadiSaviour,"@FNBSA my mom opened a fraud case with you on the 15th of December 2022 and we are yet to receive any correspondence on the issue.
When trying to call your fraud department she holds for over an hour with no assistance.....more fraudulent activities are taking place in her accoun"
2022-12-30 20:29:24+00:00,tiyanimasinga,@FNBSA I got worried when you started this campaign with mgani 😂 you’re really not understanding how much we respect you FNB
2022-12-30 20:25:39+00:00,HelenBarends,@FNBSA #LoveFNB
2022-12-30 20:22:23+00:00,_theGodfather7,@Unc_Solenoid @Absa @FNBSA @CapitecBankSA And after 1 day of missed payments I come knock by your uncle's house and take what he likes the most 🤣 I don't play boss
2022-12-30 20:19:58+00:00,Unc_Solenoid,@_theGodfather7 @Absa @FNBSA @CapitecBankSA Lol eish okay fine mashwanisa.
2022-12-30 20:19:14+00:00,_theGodfather7,"@Unc_Solenoid @Absa ,@FNBSA @CapitecBankSA their interest rates are better than mine , I want 100% of what I loan you"
2022-12-30 20:16:47+00:00,NgomaneLevy,@947 @FNBSA The Instant payment method.
2022-12-30 20:16:12+00:00,NgomaneLevy,@ecr9495 @FNBSA #FNBCashFreeSummer =Instant  payment method because is fast in the service. I would like it.
2022-12-30 20:14:11+00:00,NgomaneLevy,@947 @FNBSA The Instant payment method.
2022-12-30 20:13:34+00:00,NgomaneLevy,@947 @FNBSA The Instant payment method is good and faster. I will use it.
2022-12-30 20:03:26+00:00,Ambe_Ntlants1,@Madam_PB @FNBSA
2022-12-30 20:01:45+00:00,NgomaneLevy,@EBinglis @KFMza @FNBSA I like and love these facebook. I like and love these post. I like to share these post.
2022-12-30 19:49:40+00:00,godf18677,@FNBSA You love catching people to invest but you shy to give facilities
2022-12-30 19:47:33+00:00,Maruli2Linda,@LebohangBokako @FNBSA
2022-12-30 19:37:54+00:00,JanuaryAlthia,"@Heart1049FM @FNBSA Most definitely eWallet I love it, so convenient to use.
#FNBCashFreeSummer 
@Heart1049FM
@FNBSA"
2022-12-30 19:37:16+00:00,JanuaryAlthia,"@Heart1049FM Most definitely eWallet I love it, so convenient to use.
#FNBCashFreeSummer 
@Heart1049FM 
@FNBSA"
2022-12-30 19:24:27+00:00,KhumiHamese,@nkafashionista @FNBSA Bathong ba modimo! At this rate all these R1.90s they are taking are going to end up making R100. Aowa! 😡
2022-12-30 19:20:28+00:00,Yona91070603,@FNBSA #LoveFNB
2022-12-30 19:15:17+00:00,zEziminqweno,When she says mntaka Mama that’s my Happy New year to you 🥺❤️ umsooon ka @FNBSA  no  @CapitecBankSA  legit my mother’s daughter this one bedibene 🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/D01DWJRoeq
2022-12-30 18:57:36+00:00,JimmyJanuary15,@FNBSA your secure chat service is not operation since this afternoon... Please fix this and thats how you can help me.
2022-12-30 18:57:00+00:00,nkafashionista,"@KhumiHamese @FNBSA Bolt , Uber too 😭😭"
2022-12-30 18:43:54+00:00,ThomMashinini,@gagasifm @FNBSA Instant pay #FNBCashFreeSummer
2022-12-30 18:40:20+00:00,tiredthato11,@FNBSA can we discuss finance options 😭 https://t.co/NgJaxQk4s3
2022-12-30 18:39:55+00:00,atopinions,@LungaMrhetjha @FNBSA But let us see what @obssa_ does as they normally favour the banks regardless seeing the banks pay their salaries and reason for their existence or so it seems.
2022-12-30 18:38:52+00:00,atopinions,"@LungaMrhetjha I have lost a large part of my life savings because @FNBSA enabled fraud /money laundering by opening accounts without FICA verification and now refusing to provide it to law enforcement or myself to trace the criminals because they did not do it. Instead, they want litigation."
2022-12-30 18:33:38+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-30 18:33:29+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-30 18:33:21+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-30 18:33:10+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-30 18:27:44+00:00,sonikazi,One thing that will kill us this December: Balance after upcoming payments. @FNBSA this App is too personal 😭😭😭😭 https://t.co/nqXQMJrGQc
2022-12-30 18:12:44+00:00,MasilelaSikwala,@sa_lottery @FNBSA @CapitecBankSA @StandardBankZA @AbsaSouthAfrica This one is a Scam I think 💔💔
2022-12-30 18:08:59+00:00,kool_viber,"@FNBSA #FNBCashFreeSummer u can use ChatPay 2 request or make payment from another FNB customer &amp; not share yr bank acc no 
#LoveFNB"
2022-12-30 18:00:23+00:00,BloemFlava,@KhumaloFk @PhilMphela @FNBSA 😂😂😂
2022-12-30 17:56:54+00:00,AmandaGovende92,"@FNBSA Its safer for my small business carrying alot of money is not safe
#FNBCashFreeSummer"
2022-12-30 17:47:47+00:00,ThomMashinini,@FNBSA https://t.co/GDc3IKAWTa
2022-12-30 17:39:19+00:00,Hawu_Manqele,@FNBSA Good day Team I have been trying to chat with the Bank from Tuesday regarding a bank statement for our NPO and I am not able to reach the chat team as I keep getting an error message advising that 'Your request cannot be processed- System currently Unavailable' PLZ assist
2022-12-30 17:28:43+00:00,judypadayachee,@FNBSA #LoveFNB
2022-12-30 17:19:17+00:00,tatobabe3,@PhilMphela @FNBSA Exactly it cost me 60 to reverse
2022-12-30 17:17:39+00:00,Sifundo44771017,@sa_lottery @FNBSA @CapitecBankSA @StandardBankZA @AbsaSouthAfrica Difficult to even win the competition 👀
2022-12-30 17:06:37+00:00,tsholo_mashao,"I don't like @FNBSA it was my bank for 12 years,  during lockdown it showed me flames, I moved to @Nedbank I'm happy"
2022-12-30 17:05:13+00:00,NaidooNeleshnee,"Ewallet is the quickest and easiest way to send and receive money anywhere in South Africa  #FNBCashFreeSummer  #BankingMadeEasy #instantcashout
@FNBSA"
2022-12-30 17:04:56+00:00,NaidooNeleshnee,@FNBSA Ewallet is the quickest and easiest way to send and receive money anywhere in South Africa  #FNBCashFreeSummer  #BankingMadeEasy #instantcashout @FNBSA
2022-12-30 17:03:09+00:00,SandileMbiyake5,@sa_lottery @FNBSA 🙏🏽🙌🏽
2022-12-30 16:55:42+00:00,TheCourtesan1,@ash1bce @Mozilla58991350 @EugeneMt @FNBSA Hny Ash 🤗🥰
2022-12-30 16:54:00+00:00,vdmerwe_willie,@CelliersJ1 I have a complaint regarding a debit order on my bond. I did not receive feedback from @FNBSA for more than a month now. Can you please assist?
2022-12-30 16:50:57+00:00,Majocci,@Thabza_sbanyoni @FNBSA Your absence of professional etiquette does not resonate with @FNB... That's what they regret.
2022-12-30 16:40:40+00:00,dachicdatrocks,"@FNBSA pls tell me more about my petrol card. Uses, limits etc 🙏🏾"
2022-12-30 16:24:00+00:00,martinslabbert,"@EugeneMt Sounds exactly like the experience friends had with @Rb__sa and @FNBSA  - before pandemic they were treated like royalty, and after pandemic treated like poisonous lepers.  I would never, ever bank with @FNBSA . Never ever."
2022-12-30 16:05:41+00:00,Michell72567612,"@FNBSA #FNBCashFreeSummer 

Most definitely E wallet it's very easy hassle free and convenient to use...

With the day and age we live in today we cannot carry cash with is anymore..."
2022-12-30 15:59:11+00:00,malebo_MS,@FNBSA your service sucks big time and the call centre agents need training because they have no idea how to deal with queries
