Date,User,Nedbank_Tweets
2022-12-19 16:32:55+00:00,bavumalulamile,"@Nedbank Nedbank Visa card 
#NedbankAmericanExpress"
2022-12-19 16:32:42+00:00,Nedbank,"@PaigeGerm Thank you for participating 💚
Best of luck. 🤞👌"
2022-12-19 16:32:23+00:00,Nedbank,"@therealxolo Hi there, yes, it is definitely possible. 
You can use the following link to have a look at all our account types, benefits and costs regarding them 😀

https://t.co/Syq4uji99C"
2022-12-19 16:32:17+00:00,Nedbank,@Belindaviret #GoodLuck Belinda 💚🤞
2022-12-19 16:31:12+00:00,Nedbank,@Ntenteni_Thabo #GoodLuck Ntenteni 🤞
2022-12-19 16:30:16+00:00,Nedbank,@therealxolo 🙏💚
2022-12-19 16:29:41+00:00,Nedbank,@ladyD23350642 Best of luck 🤞💚
2022-12-19 16:28:09+00:00,getopico,"@Nedbank Nedbank American Express Cardh 
#NedbankAmericanExpress"
2022-12-19 16:27:56+00:00,Nedbank,"@lebothipe90 Thank you for sharing, lebo😊 Best of luck💚"
2022-12-19 16:27:14+00:00,Nedbank,"@Nthabisengmg24 Best of luck, Nthabiseng 😊💚"
2022-12-19 16:25:57+00:00,Nedbank,@natasha_ndebele #GoodLuck Natasha 🍀
2022-12-19 16:24:42+00:00,Nedbank,@KaraboKotuu All the best 🍀
2022-12-19 16:23:44+00:00,taizoh1,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpressNedbank 💚💚💚"
2022-12-19 16:22:55+00:00,Nedbank,"@phindyhle Thank you for those examples, PhindyHle💚

My Smart Money feature is a financial wellness tool, that can help you to understand your financial position and to make smart money choices. Try it out and let us know which of the My Smart Money features are your favorite."
2022-12-19 16:22:41+00:00,buhleh__,Ntombi @Nedbank kanti how many times do I have to take selfies before this app of yours allows me to link my profile? I'm tired of looking at my face
2022-12-19 16:21:42+00:00,Nedbank,@phindyhle 🍀🤞
2022-12-19 16:19:49+00:00,Nedbank,"@MerlotBerries Fantastic, thank you so much for sharing and best of luck to you, Zaya 🍀🙏"
2022-12-19 16:18:42+00:00,Nedbank,@rose__818 🙌💚
2022-12-19 16:17:46+00:00,RMolaudzi,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 16:17:29+00:00,Nedbank,@ty_shay_ 💚🤞💚
2022-12-19 16:14:07+00:00,Nedbank,@MsMbalenhle Good luck Mbalenhle 🍀
2022-12-19 16:12:13+00:00,Chaunice9,@Nedbank Nedbank American Express #NedbankAmericanExpress
2022-12-19 16:11:04+00:00,IdahMorapama,"@Nedbank You swipe your Nedbank American Express Card for 1% cash back 
#NedbankAmericanExpress"
2022-12-19 16:09:26+00:00,Nedbank,"@PinkyM101 Thank you for sharing, Pinky😊 Best of luck💚"
2022-12-19 16:04:18+00:00,tumie_tumieza,@Nedbank please check dm
2022-12-19 16:00:19+00:00,biggerish,@Nedbank Add some money to it and invest it
2022-12-19 15:54:26+00:00,NephiphidiMercy,@Nedbank Transact then buy
2022-12-19 15:44:28+00:00,matsi_moswane,I just love how the rand is responding to the news from Nasrec @FifiPeters @JSE_SENS @StandardBankZA @AbsaSouthAfrica @Nedbank @FNBSA @MaxduPreez @goolammv #ANC55Conference
2022-12-19 15:44:15+00:00,iamVuyelwa,@Nedbank has the worst banking app ever!
2022-12-19 15:43:42+00:00,TraceyW09,"@Nedbank Nedbank American Express 
#NedbankAmericanExpress"
2022-12-19 15:42:34+00:00,Nedbank,@RamsMokgwathi 💚🤞 #BestOfLuck https://t.co/YmCt2JeH7f
2022-12-19 15:42:21+00:00,_mariannecar,@Nedbank View credit score and get tips
2022-12-19 15:40:00+00:00,Bona_Lesego,"I needed cash this morning for my lunch and I was almost bummed that I left my card at home. But @Nedbank came to the rescue with their cardless withdrawal option! My cellphone turned into an ATM instantly.
#TakeYourMoneySeriously
Follow the link here: https://t.co/Fq2XgEYiyO. https://t.co/HjZKHOxV6i"
2022-12-19 15:37:51+00:00,Nedbank,@PontshoMalatji_ 💚🙌👌 https://t.co/YmCt2JeH7f
2022-12-19 15:36:12+00:00,Nedbank,@HRBibleChurch1 Remember to use the hashtag #NedbankAmericanExpress to stand a chance to win 😎💚
2022-12-19 15:34:53+00:00,Nedbank,@Thobjaa455378 Best of luck 🙌👌
2022-12-19 15:29:26+00:00,Nedbank,@nonit33 🙂🤞
2022-12-19 15:28:59+00:00,Nedbank,@Rilwele26897765 👌🤞💚
2022-12-19 15:27:29+00:00,Nedbank,@LomaSwatiDlami1 💚🤞
2022-12-19 15:27:05+00:00,Tebogoctm,@Nedbank Ok.
2022-12-19 15:25:14+00:00,Nedbank,"@GN_Nonu #BestOfLuck with your entry, Gift 🤞 https://t.co/YmCt2JeH7f"
2022-12-19 15:22:56+00:00,Nedbank,@Nonhle_Langa 👌💚🤞 https://t.co/YmCt2JeH7f
2022-12-19 15:21:10+00:00,AsheeqahKamish,@Nedbank Nedbank American Express #NedbankAmericanExpress 💚
2022-12-19 15:20:59+00:00,precious_pulley,@Nedbank 💚
2022-12-19 15:16:10+00:00,Tchedza3,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 15:15:14+00:00,Tchedza3,@Nedbank I can buy airtime and call my brother who is far away from us
2022-12-19 15:12:12+00:00,AnushaGovende13,"@Nedbank Buy airtime
Electricity
Track money
Pay dstv"
2022-12-19 15:12:09+00:00,Nedbank,@Nelli069 Awesome Nelli 💚 Crossing fingers and holding thumbs 🤞 Best of luck😊
2022-12-19 15:11:16+00:00,AdamParkere,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 15:08:53+00:00,Nedbank,@Tebogoctm Hi Tebogo. Please chat to us more via private message regarding the statement you require assistance with so that we can advise further.
2022-12-19 15:08:24+00:00,Nedbank,@itsluthandozmom Thank you for entering Zuki(swa) and best of luck 🤞😎💚
2022-12-19 15:07:12+00:00,Nedbank,"@Bonginkocy We're saddened to hear this, Bonginkosi :( Please send us a Private Message with your details and the challenges that you are experiencing whilst using our app so that we may assist you with these, securely :) https://t.co/YmCt2JeH7f"
2022-12-19 15:06:44+00:00,JohnMillii,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 15:04:38+00:00,_mariannecar,@Nedbank Nedbank American Express card #NedbankAmericanExpress
2022-12-19 15:01:39+00:00,itsTyronePrins,@Nedbank The Nedbank American Express Card #NedbankAmericanExpress 💚
2022-12-19 14:55:11+00:00,Kananelo92,@Nedbank @kgawogelo11 Why don't you respond to my dm?
2022-12-19 14:54:38+00:00,Amyjill,@Nedbank Nedbank American Express Card #NedbankAmericanExpress 🏦
2022-12-19 14:53:55+00:00,Nedbank,@Jozitait 🙌
2022-12-19 14:53:39+00:00,Nedbank,@deborahletlape2 🙌
2022-12-19 14:53:28+00:00,Nedbank,"@smangamp 💚That's some great features of the My Smary Money and you can also view your credit score and tips to enhance your score. It seems you're unlocking the potential of this feature (^^,) https://t.co/YmCt2JeH7f"
2022-12-19 14:53:14+00:00,Amyjill,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 14:51:33+00:00,Nedbank,@Phakedi_Moemedi 💚💚💚 https://t.co/YmCt2JeH7f
2022-12-19 14:51:19+00:00,evans_tiro,Please check dms @Nedbank
2022-12-19 14:51:17+00:00,ThomasScottyy,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 14:51:12+00:00,nwabingoqo_,@Nedbank Nedbank American Express card! #NedbankAmericanExpress
2022-12-19 14:50:12+00:00,Nedbank,@RealBiggie 💚🤞 #BestOfLuck in the competition. Keep swiping your American Express Card/s to maximise your earning potential :) https://t.co/YmCt2JeH7f
2022-12-19 14:48:06+00:00,BandileMqamu,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 14:47:31+00:00,Nedbank,@WendyAnneBok 💚🤞 #BestOfLuck https://t.co/YmCt2JeH7f
2022-12-19 14:47:13+00:00,Nedbank,"@WendyAnneBok Those are some of the features of the Money App, Wendy. Did you know that our My Smart Money feature is a financial wellness tool, that can help you to understand your financial position and to make smart money choices with the future of your finances :) Try it out (^^,) https://t.co/YmCt2JeH7f"
2022-12-19 14:46:00+00:00,Nedbank,@Mathspalo Thank you for sharing 💚
2022-12-19 14:41:59+00:00,Nedbank,@jean1eng 💚🤞
2022-12-19 14:39:51+00:00,siboniso_g,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 14:39:49+00:00,Nedbank,@PearlBongie Thank you for sharing 💚
2022-12-19 14:39:32+00:00,Nedbank,@PearlBongie 💚
2022-12-19 14:37:48+00:00,Letlapa_OnAir,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress @Nedbank"
2022-12-19 14:37:05+00:00,eazi102,@Nedbank #nedbankamericanexpress
2022-12-19 14:36:13+00:00,i2melengZ,"@Nedbank Nedbank American Express Card 💳💚🤑
#NedbankAmericanExpress"
2022-12-19 14:29:20+00:00,SedzaniSigidi,"@Nedbank Buy electricity and Airtime
@Nedbank"
2022-12-19 14:24:56+00:00,ThabangMothope2,"@Nedbank Buy Electricity 
Buy airtime 
Pay DStv"
2022-12-19 14:24:43+00:00,AfricanCommuni8,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress
💚💚"
2022-12-19 14:24:13+00:00,_NIKIWE__,@PontshoMalatji_ @Nedbank This is a need to keep check of how healthy is your credit score
2022-12-19 14:23:43+00:00,Nedbank,"@NephiphidiMercy And tell us about the My Smart Money, Mercy, what features do you use when accessing this menu in the Money App? https://t.co/YmCt2JeH7f"
2022-12-19 14:22:39+00:00,KelvinMadzima,@Nedbank Thank you 😊
2022-12-19 14:21:45+00:00,Sanelly04,@Nedbank Nedbank American Express Card  #NedbankAmericanExpress
2022-12-19 14:21:44+00:00,Nedbank,@lerato_V 💚🙌
2022-12-19 14:21:06+00:00,NdamuleloRaliv1,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress

@Nedbank https://t.co/1NdBtiI0OT"
2022-12-19 14:19:19+00:00,Nedbank,@SmithSuzaan 💚🤞 #BestOfLuck https://t.co/YmCt2JeH7f
2022-12-19 14:17:54+00:00,CordeliaZee,"@syakangwane @pallnandi @Nedbank Thanks, will check it out."
2022-12-19 14:14:16+00:00,mahomedeomar,"@Nedbank Nedbank American express card
#NedbankAmericanExpress"
2022-12-19 14:13:48+00:00,mikzofficial,@Nedbank Buy electricity
2022-12-19 14:10:29+00:00,bluewavey2,@Nedbank Nedbank American Express card #NedbankAmericanExpress
2022-12-19 14:07:54+00:00,se_dlomo,"@Nedbank Buy Airtime
Pay DStv
Buy electricity
Track my transactions
Anywhere, anytime"
2022-12-19 14:06:24+00:00,Nedbank,"@LizzyMbz Those are fantastic transactional features, Brian :) However the My Smart Money tool is a financial fitness option that enables our clients to gauge their transactions at a glance and better understand their financial profile to make informed decisions... https://t.co/mNjJS4cXLU"
2022-12-19 14:02:12+00:00,LeboTheFoodie,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 14:01:53+00:00,Nedbank,"@EdwinMkgt Hi Marutla, Those are awesome transactional features :) However the My Smart Money tool is a financial fitness option on our app. Try it out, you will learn so much about spending and saving"
2022-12-19 14:01:50+00:00,lancefron,@Nedbank That's defs the Nedbank American Express card. #NedbankAmericanExpress
2022-12-19 14:01:18+00:00,Nedbank,@Victori05821052 Good Luck 💚
2022-12-19 13:58:46+00:00,PethisoJ,"@Nedbank Nebank American Express Card 💳 
#NedbankAmericanExpress"
2022-12-19 13:56:05+00:00,Nedbank,"@Wendy_Mngoe My Smart Money is a financial fitness tool on our app. Try it out and let us know what you can do, and you can stand a chance to win"
2022-12-19 13:49:04+00:00,Nedbank,"@vincestopper Hi there , please send us a DM with more details about what has occurred so we may assist further."
2022-12-19 13:48:04+00:00,ShireenGreen3,@Nedbank #NedbankAmericanExpress
2022-12-19 13:47:43+00:00,Nedbank,@SbuOfficial 💚🤞 #BestOfLuck https://t.co/YmCt2JeH7f
2022-12-19 13:45:19+00:00,Nedbank,@Nokuthula2299 💚👌
2022-12-19 13:44:17+00:00,Nedbank,@Keitumetsekabo9 All the best Keitumetse 💚🤞
2022-12-19 13:42:02+00:00,Nedbank,@SamMath63985544 All the best Sam🙂💚🤞
2022-12-19 13:40:14+00:00,elma_mercedes,@Nedbank Nedbank American Express #NedbankAmericanExpress
2022-12-19 13:40:10+00:00,zanale2m,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 13:39:18+00:00,Nedbank,@LivhuwaniNemag1 Good luck Livhuwani 💚🤞
2022-12-19 13:38:23+00:00,Nedbank,@MalakaCandice Best of luck 🙌
2022-12-19 13:38:06+00:00,Nedbank,@RendaniMalaka All the best Rendani 🙂💚
2022-12-19 13:36:52+00:00,Nedbank,@MudzuliCharlot1 💚🤞
2022-12-19 13:36:02+00:00,Nedbank,@MalakaSedzani Good luck Sedzani 💚
2022-12-19 13:36:01+00:00,DorahMoteane,@Nedbank Thanks a lot
2022-12-19 13:34:01+00:00,Nedbank,@KhotsiaK All the best 💚🙌
2022-12-19 13:33:42+00:00,Nedbank,@Afro2Kinky Best of luck to you @Afro2Kinky🙌.
2022-12-19 13:31:39+00:00,Nedbank,@SmitaDooken Hi Smita. Please send us a private message with more details so that we can assist further.
2022-12-19 13:30:07+00:00,Nedbank,"@MatsaneTokologo My Smart Money is a financial fitness tool on our app. Try it out and let us know what you can do, and you can stand a chance to win."
2022-12-19 13:26:49+00:00,NonhleMan,@Nedbank
2022-12-19 13:26:05+00:00,MantoRag,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 13:25:21+00:00,Motlamogoje,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 13:24:47+00:00,SubramoneyY,@Nedbank No other  ard except for the Nedbank American Express Card will do #NedbankAmericanExpress
2022-12-19 13:21:08+00:00,PalesaMaths,@Nedbank Layla khan please can you contact me again.. Im at work
2022-12-19 13:20:07+00:00,Nedbank,@swelenmngoma Good luck 🤞
2022-12-19 13:19:53+00:00,RoanneN,@Nedbank You should swipe your @Nedbank American Express card 💳 at Avis or Tempest Car Hire to get over 1% cash back! 💚 #NedbankAmericanExpress
2022-12-19 13:17:18+00:00,Nedbank,@Motlamogoje Those are fantastic transactional features :) However the My Smart Money tool is a financial fitness option that enables our clients to gauge their transactions at a glance and better understand their financial profile to make informed decisions about ... https://t.co/bt299pxtmW
2022-12-19 13:16:58+00:00,Nedbank,@Lebohan48768676 Love your response Lebohang 💚 Best of luck to you 🙌.
2022-12-19 13:14:49+00:00,TshepoM61158154,"@Nedbank Airtime 
Buy electricity 
Pay Dstv
Track money"
2022-12-19 13:14:07+00:00,CharlesPlaatjie,"@Nedbank American Express card 
#NedbankAmericanExpress"
2022-12-19 13:08:10+00:00,_Harmony11,@pallnandi @Nedbank is the worst. They chowed my money until I changed my pay point.
2022-12-19 13:06:40+00:00,ZimkhithaDintwa,"@Nedbank Buy electricity 
Artime 
Pay DStv
Track your money"
2022-12-19 13:05:36+00:00,noluvoqueenana,@Nedbank Buy airtime
2022-12-19 13:04:36+00:00,majola_buse,@ZamakonkeK @Nedbank Insurance with low premiums and alot of benefits.
2022-12-19 13:00:18+00:00,FracoThe,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 12:56:40+00:00,Nedbank,@craigmoses14 Good Luck 💚
2022-12-19 12:54:46+00:00,ncuthwa90,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 12:54:28+00:00,ncuthwa90,"@Nedbank Buy electricity 
Airtime 
Pay DSTV 
Track your money 
Pay bills"
2022-12-19 12:53:24+00:00,Yolo74491188,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress

@Nedbank"
2022-12-19 12:52:10+00:00,Nedbank,@Lettici91552249 Try out My Smart Money which is a financial fitness tool on our app and let us know which of the My Smart Money features you like 🙂
2022-12-19 12:51:54+00:00,Nedbank,@Lettici91552249 Thank you for sharing 💚
2022-12-19 12:50:47+00:00,Ophros2,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress

@Nedbank"
2022-12-19 12:49:55+00:00,Nedbank,@marvinmjoli 💚🤞 #BestOfLuck and remember that swiping your American Express cards for all your purchases will earning points/cash back. You earn more when using your Amex Card :) https://t.co/YmCt2JeH7f
2022-12-19 12:49:33+00:00,Nedbank,"@sellopeddy2 Hi there, that is a feature on the Money App, however, My Smart Money is financial fitness tool. Have you tried out yet?"
2022-12-19 12:48:47+00:00,epitomic_chris,Hey @Nedbank do you offer a solar loan for your bond customers like @FNBSA does?
2022-12-19 12:48:24+00:00,Nedbank,@Sine_Manyoni19 💚🤞 #BestOfLuck https://t.co/YmCt2JeH7f
2022-12-19 12:48:22+00:00,anati_maharaj,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 12:48:17+00:00,chevi_h3,@Nedbank #NedbankAmericanExpress NEDBANK AMERICAN EXPRESS CARD
2022-12-19 12:47:21+00:00,Nedbank,@Ntombi_NV All the best 🙌
2022-12-19 12:47:06+00:00,Nedbank,@Gugu_Salphy All the best 🙌
2022-12-19 12:45:13+00:00,Siyabonga_bhebh,"@Nedbank #NedbankAmericanExpress 
Its Nedbank American Express Card"
2022-12-19 12:43:13+00:00,sphilander1,@Nedbank Nedbank American Express card #NedbankAmericanExpress
2022-12-19 12:42:14+00:00,Nedbank,"@ThulisiweMaling Hi Thully, That's awesome. Best of luck🤞💚🙂"
2022-12-19 12:42:00+00:00,Nedbank,@E_Caterpillar Good luck 🤞
2022-12-19 12:40:59+00:00,Ladyluck690,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 12:39:12+00:00,Nedbank,@amggg06 All the best 🙌
2022-12-19 12:38:48+00:00,Sterreble206,@Nedbank Credit card
2022-12-19 12:38:25+00:00,Ladyluck690,"Nedbank American Express Card
#NedbankAmericanExpress @Nedbank"
2022-12-19 12:33:37+00:00,OLUWAKARABO,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 12:31:16+00:00,Nedbank,@LEE_FLAV 💚🤞
2022-12-19 12:30:22+00:00,Nedbank,@DeenaD2016 Thank you for sharing 💚
2022-12-19 12:30:05+00:00,Nedbank,@Bongiwe5611980 🙌🤞
2022-12-19 12:29:57+00:00,Nedbank,@yuuki_yare_yare 💚
2022-12-19 12:29:42+00:00,Nedbank,@Bongiwe5611980 All the best 🙌
2022-12-19 12:29:21+00:00,OnyoMarks,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 12:28:28+00:00,MikhongeloP,"@Nedbank I'd buy airtime and electricity ,pay for Dstv"
2022-12-19 12:28:01+00:00,DeanCilliers29,"#NedbankAmericanExpress 
Save money by taking the news paper the same week for groceries shopping write down the stuff which shop ,plan a route on Google maps  save on petrol and spending !!
@Nedbank 
@jacarandafm"
2022-12-19 12:27:54+00:00,Nedbank,"@ThipeMasego My Smart Money is a financial fitness tool on our app. Try it out and let us know what you can do, and you can stand a chance to win"
2022-12-19 12:26:07+00:00,Nedbank,@Edward87301031 Best of luck 🙌
2022-12-19 12:24:44+00:00,Nedbank,@VixenPru Good Luck 💚
2022-12-19 12:22:39+00:00,Nedbank,@NoneleRalarala 💚🙌
2022-12-19 12:21:49+00:00,RungiahCaroline,@Nedbank THE NEDBANK AMERICAN EXPRESS CARD #NedbankAmericanExpress
2022-12-19 12:20:47+00:00,LepheloCleo,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 12:20:42+00:00,Nedbank,@Simphiwe_001 All the best 🙌
2022-12-19 12:17:56+00:00,Nedbank,@Mohlomi555 Did you know that the My Smart Money tool allows you to categorize transactions so that you may access a snapshot of your financial position and tips to improve your credit score? Try it out and let us know what you like about it
2022-12-19 12:17:46+00:00,Nedbank,@Mohlomi555 Good luck 🤞
2022-12-19 12:16:52+00:00,Nedbank,@AugustHlologelo Thank you for sharing 💚
2022-12-19 12:16:39+00:00,Nedbank,@AugustHlologelo All the best 🙌
2022-12-19 12:16:14+00:00,ShotoItsweng,@Nedbank Tt4lyklhyp
2022-12-19 12:15:23+00:00,Kingdom_Jobo,This home affairs bank branches dnt answer anyone’s calls. (Gauteng) @Nedbank @StandardBankZA @AbsaSouthAfrica @HomeAffairsSA. I need help
2022-12-19 12:15:01+00:00,ChristiaanLoedo,Hi @Nedbank and @NedbankNam I am unable to make a payment from my Namibian Nedbank account to a South African Standard Bank account. I am getting the CDV error. How can I fix this?
2022-12-19 12:13:14+00:00,Tumelo_Tea,@Nedbank Nedbank American Express card #NedbankAmericanExpress
2022-12-19 12:11:26+00:00,shakes_1503,@Nedbank please help still waiting for feedback can someone  give me a number for Nedbank senior management this is realy unbelieble..
2022-12-19 12:10:13+00:00,Nedbank,"@SokoyiP Hi there , kindly send us a DM with your details so we may look into this for you."
2022-12-19 12:09:20+00:00,patricia_b63,"@Nedbank #NedbankAmericanExpress 
Nedbank American Express Card"
2022-12-19 12:08:14+00:00,Nedbank,@Kagiso3113 🤞💚
2022-12-19 12:08:07+00:00,Katiwe,"#NedbankAmericanExpress 
Nedbank American Express Card is the one! @Nedbank"
2022-12-19 12:07:58+00:00,Nedbank,@Kagiso3113 All the best 🙌
2022-12-19 12:02:59+00:00,Nedbank,@TheBestMalcolm 💚
2022-12-19 12:02:35+00:00,FortunateKgomo,@Nedbank I can swipe my Nedbank American Express card at Avis or Tempest Car Hire to get over 1% cash back  #NedbankAmericanExpress
2022-12-19 12:01:50+00:00,Theentokozoo,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 12:00:40+00:00,banyana_mma,@Nedbank It's the Nedbank American Express card #NedbankAmericanExpress
2022-12-19 11:56:24+00:00,Nedbank,@precious_pulley Good Luck 💚
2022-12-19 11:55:41+00:00,The_Voom,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 11:55:29+00:00,Nedbank,@memory_wire Thank you for sharing 😊🤞
2022-12-19 11:54:42+00:00,Atatalamichee,"@Nedbank #NedbankAmericanExpress @Nedbank 
Nedbank American Express card 
💳💚"
2022-12-19 11:53:58+00:00,FarmersWeeklySA,"The future of agriculture is already here and @Nedbank is ready for its challenges.

Click on the link for more info: https://t.co/mDZaiEtvY8
#Sponsoredpost https://t.co/EsDbAvyiCe"
2022-12-19 11:53:35+00:00,BabooSidaat,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 11:53:34+00:00,Atatalamichee,"@Nedbank Pay DSTV
Track your money
Buy Electricity
Buy Airtime"
2022-12-19 11:51:57+00:00,Nedbank,@Makhathula6 All the best 🙌💚
2022-12-19 11:50:45+00:00,MokokaTshepiso,@Nedbank It is the Nedbank American Express card. #NedbankAmericanExpress
2022-12-19 11:49:57+00:00,Nedbank,@Hellyma2021 🤞🙌
2022-12-19 11:49:55+00:00,Nedbank,@GeorgeMbuyisa 🤞💚
2022-12-19 11:49:07+00:00,Lustah_N,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 11:48:59+00:00,MayD_13,"@Nedbank hi, I've made a payment from FNB to my Nedbank Credit Card on the 15th December and the amount has not reflected as yet. How long does this usually take to reflect? Thanks."
2022-12-19 11:48:58+00:00,SimonSwanich,"@Nedbank your new branch concept is a massive failure. At meyersdal now - two people working, nobody has a clue what’s going on. Banking hall packed with irate customers"
2022-12-19 11:48:58+00:00,Nedbank,@MmathakaTshidi Thank you for sharing 💚
2022-12-19 11:48:26+00:00,Nedbank,@NoxoloSitholee 🙌
2022-12-19 11:47:13+00:00,Realt_fxc,@Nedbank Nedbank American Express card #NedbankAmericanExpress
2022-12-19 11:46:05+00:00,Nedbank,@LuckyXulu81 All the best 🤞🙌
2022-12-19 11:45:48+00:00,Nedbank,@_Tsakani_ 🤞💚
2022-12-19 11:45:35+00:00,Realt_fxc,"@Nedbank Buy electricity 
Artime 
Pay DStv
Track your money, 🙏❤️🙏"
2022-12-19 11:44:34+00:00,Nedbank,@show_tiyani 💚
2022-12-19 11:43:03+00:00,Nedbank,@SENOAMADIKGAODI 🙌
2022-12-19 11:41:30+00:00,Bongz967,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 11:41:02+00:00,MisterPule,"@The_Tattooer @pallnandi @Nedbank The are not a company but thief’s, what do they even sell when they call you?"
2022-12-19 11:40:46+00:00,Nedbank,@MatthewsMpheko Thank you for sharing Matthews 💚🤞
2022-12-19 11:40:00+00:00,Nedbank,@AficanAttire Good luck 🤞
2022-12-19 11:37:36+00:00,choleboi,Is online banking down? @Nedbank
2022-12-19 11:35:30+00:00,rsajokerz,@Nedbank Haha I know the #NedbankAmericanExpress card!🥳
2022-12-19 11:34:01+00:00,Odell_CC,"@Nedbank Swipe any Nedbank American Express card 💚😊
#NedbankAmericanExpress"
2022-12-19 11:33:47+00:00,Nedbank,"@elokusa_ Hi DJ, We are continuously looking for way to enhance our services whilst keeping pricing competitive, we understand your concerns and like to assure you that our teams have taken into consideration numerous factors when it comes to pricing of our prod... https://t.co/igGSQvYyu2"
2022-12-19 11:33:03+00:00,nicole325i,@Nedbank Thank you @Nedbank 💚💚
2022-12-19 11:32:02+00:00,Odell_CC,"@Nedbank It allows you to manage your money on real time!
Customize your budget
Track all spending
Manage accounts and credit
And basically practice healthy financial habits
This is definitely what we need during the happy festive season 😊💚
#NedbankAmericanExpress
#Nedbank"
2022-12-19 11:30:43+00:00,prudynm,@Nedbank Hi please check the instant payment. It is not working.
2022-12-19 11:30:43+00:00,The_Tattooer,@MisterPule @pallnandi @Nedbank I know this company. They stay calling me and I tell them NO......Theunlimited hayi nxa.
2022-12-19 11:29:04+00:00,Nedbank,@Maria_RamK All the best 💚
2022-12-19 11:26:20+00:00,NThelegacy,@Nedbank Hi Nedbank I wanna open an account online..is it possible?
2022-12-19 11:24:55+00:00,Nedbank,"@KhanyiGee Hi there , kindly send us a DM with your details and we will look into this for you."
2022-12-19 11:24:44+00:00,KubeSimon,@Nedbank Will that help?
2022-12-19 11:23:30+00:00,nametsokgomari,@Nedbank Nedbank American Express Card @Nedbank #NedbankAmericanExpress
2022-12-19 11:22:17+00:00,nametsokgomari,@Nedbank check your credit score and track your spending. @Nedbank
2022-12-19 11:21:00+00:00,Nedbank,@jameskakaka 💚
2022-12-19 11:20:38+00:00,Nedbank,@Alicia42414948 💚🙌
2022-12-19 11:17:43+00:00,Nedbank,@Orifha_Seisani Good luck 🤞
2022-12-19 11:16:15+00:00,_thedime,@Nedbank Nedbank American Express card! 💚 #NedbankAmericanExpress
2022-12-19 11:14:36+00:00,Nedbank,@ida_zyl All the best 🙌
2022-12-19 11:11:50+00:00,JayMabrrr,"@Nedbank Pay DSTV
Airtime
Buy electricity
Track your money"
2022-12-19 11:11:50+00:00,yezo_m,"@Nedbank It also categorizes my spend, so l can get to see where to tweak or minimize next time if possible.

In self employment the earning you make differ and instead of pulling out a bank statement and pen,marking and calculating it does so for you so easily.

Also sums up my expenses."
2022-12-19 11:09:15+00:00,DuncanRofh,"@Nedbank Nedbank American Express Card
#nedbankamericanexpress"
2022-12-19 11:09:04+00:00,LaurenSegers3,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 11:08:23+00:00,ms_makadp,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 11:07:01+00:00,Nedbank,@MissB_Yende We're deeply saddened to hear this as we're always here to chat and address any concerns that you may have. Please send us a Private Message with your details and concerns and we'll endeavor to address and resolve them securely for you :) https://t.co/YmCt2JeH7f
2022-12-19 11:06:34+00:00,yezo_m,"@Nedbank It's my most favourite feature on the Nedbank app. Especially as self employed person.

I can monitor the money l have made vs money spent and it also has a sum total that indicates how negative or positive l have gone on my transactions when in contrast."
